order,family,genus,species,scientificName,locality,stateProvince,decimalLatitude,decimalLongitude,eventDate,day,month,year,basisOfRecord
Passeriformes,Passerellidae,Zonotrichia,Zonotrichia capensis,"Zonotrichia capensis (P.L.S.Müller, 1776)",,Magdalena,11.097603,-74.078286,2025-01-17 17:30:00,17.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Asemospiza,Asemospiza obscura,"Asemospiza obscura (d'Orbigny & Lafresnaye, 1837)",,Magdalena,11.095862,-74.08165,2025-01-17 08:25:00,17.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Quiscalus,Quiscalus mexicanus,"Quiscalus mexicanus (Gmelin, 1788)",,Bolívar,10.423954,-75.553467,2025-03-12 15:26:00,12.0,3.0,2025.0,HUMAN_OBSERVATION
Suliformes,Fregatidae,Fregata,Fregata magnificens,"Fregata magnificens Mathews, 1914",,Bolívar,10.174353,-75.768732,2025-12-30 11:45:00,30.0,12.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Tyrannidae,Tyrannus,Tyrannus melancholicus,"Tyrannus melancholicus Vieillot, 1819",,Magdalena,11.144764,-74.10859,2025-01-18 16:31:00,18.0,1.0,2025.0,HUMAN_OBSERVATION
Suliformes,Fregatidae,Fregata,Fregata magnificens,"Fregata magnificens Mathews, 1914",,Córdoba,9.401267,-75.771533,,9.0,9.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Leptotila,Leptotila verreauxi,"Leptotila verreauxi Bonaparte, 1855",,La Guajira,11.257048,-73.565151,2025-02-20 16:03:00,20.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Tyrannidae,Todirostrum,Todirostrum cinereum,"Todirostrum cinereum (Linnaeus, 1766)",,Córdoba,8.725134,-75.882876,,28.0,2.0,2026.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columbina,Columbina passerina,"Columbina passerina (Linnaeus, 1758)",,Atlántico,11.013686,-74.787148,2025-05-28 07:07:00,28.0,5.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Turdidae,Turdus,Turdus grayi,"Turdus grayi Bonaparte, 1838",,Magdalena,11.154496,-74.143182,,27.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Quiscalus,Quiscalus lugubris,"Quiscalus lugubris Swainson, 1838",,Sucre,9.415152,-75.657101,,9.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Thraupis,Thraupis palmarum,"Thraupis palmarum (Wied-Neuwied, 1821)",,Magdalena,11.152858,-74.110997,2025-12-23 07:38:00,23.0,12.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Mimidae,Mimus,Mimus gilvus,"Mimus gilvus (Vieillot, 1808)",,La Guajira,11.417847,-73.068137,2025-02-21 11:39:00,21.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Thraupis,Thraupis palmarum,"Thraupis palmarum (Wied-Neuwied, 1821)",,Magdalena,11.12665,-74.102207,2025-01-16 06:59:00,16.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Eucometis,Eucometis penicillata,"Eucometis penicillata (Spix, 1825)",,Magdalena,11.240355,-74.211023,2025-10-11 06:45:00,11.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Cardinalidae,Cyanocompsa,Cyanocompsa cyanoides,"Cyanoloxia cyanoides (Lafresnaye, 1847)",,Magdalena,11.132091,-74.102703,2025-10-12 06:00:00,12.0,10.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columba,Columba livia,"Columba livia var. domestica J.F.Gmelin, 1789",,Córdoba,8.760192,-75.885426,2025-10-22 07:21:00,22.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Parulidae,Mniotilta,Mniotilta varia,"Mniotilta varia (Linnaeus, 1766)",,Magdalena,11.240355,-74.211023,2025-10-11 06:39:00,11.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Icterus,Icterus nigrogularis,"Icterus nigrogularis (Hahn, 1819)",,Magdalena,11.325058,-73.904045,,3.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Quiscalus,Quiscalus mexicanus,"Quiscalus mexicanus (Gmelin, 1788)",,Magdalena,11.143352,-74.225345,,18.0,5.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Butorides,Butorides striata,"Butorides striata (Linnaeus, 1758)",,Córdoba,9.132552,-75.844503,2025-05-10 14:34:00,10.0,5.0,2025.0,HUMAN_OBSERVATION
Accipitriformes,Accipitridae,Buteo,Buteo platypterus,"Buteo platypterus (Vieillot, 1823)",,Magdalena,11.087695,-74.058722,,22.0,12.0,2025.0,HUMAN_OBSERVATION
Piciformes,Picidae,Melanerpes,Melanerpes rubricapillus,"Melanerpes rubricapillus (Cabanis, 1862)",,Córdoba,9.088921,-75.801582,,23.0,12.0,2025.0,HUMAN_OBSERVATION
Accipitriformes,Accipitridae,Geranospiza,Geranospiza caerulescens,"Geranospiza caerulescens (Vieillot, 1817)",,Magdalena,11.142179,-74.117538,,20.0,7.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Parulidae,Leiothlypis,Leiothlypis peregrina,"Leiothlypis peregrina (A.Wilson, 1811)",,Magdalena,11.09783,-74.078391,2025-12-03 11:59:00,3.0,12.0,2025.0,HUMAN_OBSERVATION
Accipitriformes,Cathartidae,Coragyps,Coragyps atratus,"Coragyps atratus (Bechstein, 1793)",,Atlántico,11.033499,-74.842648,2026-01-14 15:43:00,14.0,1.0,2026.0,HUMAN_OBSERVATION
Passeriformes,Cardinalidae,Piranga,Piranga rubra,"Piranga rubra (Linnaeus, 1758)",,Magdalena,11.12691,-74.098837,2025-01-16 12:25:00,16.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Polioptilidae,Polioptila,Polioptila plumbea,"Polioptila plumbea (Gmelin, 1788)",,La Guajira,11.433225,-73.078642,2025-01-21 06:53:00,21.0,1.0,2025.0,HUMAN_OBSERVATION
Piciformes,Picidae,Dryocopus,Dryocopus lineatus,"Dryocopus lineatus (Linnaeus, 1766)",,Atlántico,10.996706,-74.904077,2025-01-11 15:30:00,11.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Volatinia,Volatinia jacarina,"Volatinia jacarina (Linnaeus, 1766)",,Magdalena,11.09747,-74.078473,2025-01-17 12:13:00,17.0,1.0,2025.0,HUMAN_OBSERVATION
Piciformes,Picidae,Melanerpes,Melanerpes rubricapillus,"Melanerpes rubricapillus (Cabanis, 1862)",,Bolívar,10.437987,-75.518501,2025-03-09 06:53:00,9.0,3.0,2025.0,HUMAN_OBSERVATION
Suliformes,Phalacrocoracidae,Phalacrocorax,Phalacrocorax brasilianus,"Nannopterum brasilianum (J.F.Gmelin, 1789)",,Magdalena,11.248752,-73.788266,2025-03-01 09:26:00,1.0,3.0,2025.0,HUMAN_OBSERVATION
Accipitriformes,Cathartidae,Cathartes,Cathartes aura,"Cathartes aura (Linnaeus, 1758)",,Bolívar,10.33244,-75.381013,2025-02-24 23:14:00,24.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Tyrannidae,Myiozetetes,Myiozetetes cayanensis,"Myiozetetes cayanensis (Linnaeus, 1766)",,Magdalena,11.111251,-74.092417,,5.0,3.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Egretta,Egretta tricolor,"Egretta tricolor (Statius Muller, 1776)",,Bolívar,10.435748,-75.536103,2025-08-12 12:17:00,12.0,8.0,2025.0,HUMAN_OBSERVATION
Phoenicopteriformes,Phoenicopteridae,Phoenicopterus,Phoenicopterus ruber,"Phoenicopterus ruber Linnaeus, 1758",,La Guajira,11.428834,-73.087638,2025-09-11 11:53:00,11.0,9.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Turdidae,Turdus,Turdus leucomelas,"Turdus leucomelas Vieillot, 1818",,Magdalena,11.130626,-73.856697,,17.0,7.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Icterus,Icterus nigrogularis,"Icterus nigrogularis (Hahn, 1819)",,Magdalena,10.991945,-74.252279,2025-02-11 16:41:00,11.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Pipridae,Manacus,Manacus manacus,"Manacus manacus (Linnaeus, 1766)",,Magdalena,11.059844,-74.081317,2025-03-15 07:16:00,15.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Thraupis,Thraupis episcopus,"Thraupis episcopus (Linnaeus, 1766)",,Bolívar,10.333202,-75.381184,2025-01-07 08:24:00,7.0,1.0,2025.0,HUMAN_OBSERVATION
Piciformes,Picidae,Colaptes,Colaptes punctigula,"Colaptes punctigula (Boddaert, 1783)",,Atlántico,10.963657,-74.734827,2025-05-28 08:47:00,28.0,5.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Zenaida,Zenaida auriculata,"Zenaida auriculata (Des Murs, 1847)",,Bolívar,10.422958,-75.5534,,23.0,1.0,2026.0,HUMAN_OBSERVATION
Accipitriformes,Cathartidae,Cathartes,Cathartes aura,"Cathartes aura (Linnaeus, 1758)",,La Guajira,11.428867,-73.091228,2025-01-21 11:10:00,21.0,1.0,2025.0,HUMAN_OBSERVATION
Accipitriformes,Accipitridae,Rupornis,Rupornis magnirostris,"Rupornis magnirostris (Gmelin, 1788)",,Magdalena,11.033784,-74.208976,2025-02-26 13:49:00,26.0,2.0,2025.0,HUMAN_OBSERVATION
Piciformes,Picidae,Melanerpes,Melanerpes rubricapillus,"Melanerpes rubricapillus (Cabanis, 1862)",,Magdalena,11.153212,-74.110475,,6.0,2.0,2026.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Butorides,Butorides virescens,"Butorides virescens (Linnaeus, 1758)",,Magdalena,10.981969,-74.257851,,28.0,2.0,2025.0,HUMAN_OBSERVATION
Cuculiformes,Cuculidae,Piaya,Piaya cayana,"Piaya cayana (Linnaeus, 1766)",,Magdalena,11.156778,-74.109539,,29.0,1.0,2025.0,HUMAN_OBSERVATION
Falconiformes,Falconidae,Herpetotheres,Herpetotheres cachinnans,"Herpetotheres cachinnans (Linnaeus, 1758)",,Magdalena,11.121411,-73.890953,2026-02-13 05:03:00,13.0,2.0,2026.0,HUMAN_OBSERVATION
Passeriformes,Tyrannidae,Myiodynastes,Myiodynastes maculatus,"Myiodynastes maculatus (Statius Muller, 1776)",,Magdalena,11.143656,-74.124321,2025-02-25 11:56:00,25.0,2.0,2025.0,HUMAN_OBSERVATION
Charadriiformes,Charadriidae,Charadrius,Charadrius semipalmatus,"Charadrius semipalmatus Bonaparte, 1825",,La Guajira,11.434534,-73.082378,,9.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Quiscalus,Quiscalus mexicanus,"Quiscalus mexicanus (Gmelin, 1788)",,Magdalena,11.267769,-74.191784,,7.0,9.0,2025.0,HUMAN_OBSERVATION
Accipitriformes,Accipitridae,Busarellus,Busarellus nigricollis,"Busarellus nigricollis (Latham, 1790)",,Magdalena,9.284135,-74.455757,,10.0,12.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Furnariidae,Cranioleuca,Cranioleuca hellmayri,"Cranioleuca hellmayri (Bangs, 1907)",,Magdalena,11.09491,-74.07869,2025-10-29 11:19:00,29.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Thraupis,Thraupis episcopus,"Thraupis episcopus (Linnaeus, 1766)",,Magdalena,11.14446,-74.108103,2025-01-19 07:29:00,19.0,1.0,2025.0,HUMAN_OBSERVATION
Charadriiformes,Jacanidae,Jacana,Jacana jacana,"Jacana jacana (Linnaeus, 1766)",,Atlántico,11.009147,-74.780707,2025-02-26 00:19:00,26.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Troglodytidae,Troglodytes,Troglodytes musculus,"Troglodytes musculus J.F.Naumann, 1823",,Magdalena,11.144384,-74.107986,2025-01-08 07:12:00,8.0,1.0,2025.0,HUMAN_OBSERVATION
Charadriiformes,Scolopacidae,Tringa,Tringa solitaria,"Tringa solitaria A.Wilson, 1813",,Sucre,9.771595,-75.631088,2025-02-05 07:37:00,5.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Passerellidae,Arremon,Arremon basilicus,"Arremon basilicus (Bangs, 1898)",,Magdalena,11.150056,-74.117124,2025-03-05 09:41:00,5.0,3.0,2025.0,HUMAN_OBSERVATION
Trogoniformes,Trogonidae,Pharomachrus,Pharomachrus fulgidus,"Pharomachrus fulgidus (Gould, 1838)",,Magdalena,11.08865,-74.058019,2025-06-03 07:14:00,3.0,6.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Passerellidae,Atlapetes,Atlapetes melanocephalus,"Atlapetes melanocephalus (Salvin & Godman, 1880)",,Magdalena,11.025192,-74.03056,2025-03-18 08:19:00,18.0,3.0,2025.0,HUMAN_OBSERVATION
Psittaciformes,Psittacidae,Amazona,Amazona ochrocephala,"Amazona ochrocephala (Gmelin, 1788)",,Bolívar,10.593451,-75.513392,2025-01-05 16:18:00,5.0,1.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columba,Columba livia,"Columba livia var. domestica J.F.Gmelin, 1789",,Atlántico,10.636764,-74.930774,,21.0,5.0,2025.0,HUMAN_OBSERVATION
Apodiformes,Trochilidae,Colibri,Colibri delphinae,"Colibri delphinae (R.Lesson, 1839)",,Magdalena,11.097924,-74.078573,2025-02-13 15:02:00,13.0,2.0,2025.0,HUMAN_OBSERVATION
Nyctibiiformes,Nyctibiidae,Nyctibius,Nyctibius griseus,"Nyctibius griseus (J.F.Gmelin, 1789)",,Bolívar,10.33244,-75.381013,2025-02-23 20:53:00,23.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Coryphospingus,Coryphospingus pileatus,"Coryphospingus pileatus (Wied-Neuwied, 1821)",,La Guajira,11.436223,-73.075788,2025-01-21 08:15:00,21.0,1.0,2025.0,HUMAN_OBSERVATION
Galliformes,Phasianidae,Pavo,Pavo cristatus,"Pavo cristatus Linnaeus, 1758",,La Guajira,11.219384,-73.399433,2025-11-07 10:34:00,7.0,11.0,2025.0,HUMAN_OBSERVATION
Piciformes,Picidae,Leuconotopicus,Leuconotopicus fumigatus,"Leuconotopicus fumigatus (d'Orbigny, 1840)",,Magdalena,11.103206,-74.062437,2025-02-05 08:56:00,5.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Turdidae,Turdus,Turdus flavipes,"Turdus flavipes Vieillot, 1818",,Magdalena,11.125042,-74.102029,,26.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Thraupis,Thraupis episcopus,"Thraupis episcopus (Linnaeus, 1766)",,Magdalena,11.127802,-73.85562,,18.0,7.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Furnariidae,Certhiaxis,Certhiaxis cinnamomeus,"Certhiaxis cinnamomeus (Gmelin, 1788)",,Atlántico,11.03127,-74.848465,2025-12-11 17:20:00,11.0,12.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Corvidae,Cyanocorax,Cyanocorax affinis,"Cyanocorax affinis Pelzeln, 1856",,Magdalena,11.283983,-73.993927,,1.0,3.0,2025.0,HUMAN_OBSERVATION
Piciformes,Picidae,Campephilus,Campephilus melanoleucos,"Campephilus melanoleucos (J.F.Gmelin, 1788)",,Magdalena,11.322185,-73.987479,,3.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Eucometis,Eucometis penicillata,"Eucometis penicillata (Spix, 1825)",,Magdalena,11.323364,-73.981656,,3.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Eucometis,Eucometis penicillata,"Eucometis penicillata (Spix, 1825)",,Magdalena,11.132264,-74.109347,2026-01-29 10:49:00,29.0,1.0,2026.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columbina,Columbina talpacoti,"Columbina talpacoti (Temminck, 1810)",,Cesar,10.38958,-73.199857,,30.0,10.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Nycticorax,Nycticorax nycticorax,"Nycticorax nycticorax (Linnaeus, 1758)",,Atlántico,11.022187,-74.886804,2025-10-12 17:15:00,12.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Coryphospingus,Coryphospingus pileatus,"Coryphospingus pileatus (Wied-Neuwied, 1821)",,Magdalena,10.991945,-74.252279,2025-02-11 18:20:00,11.0,2.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Stilpnia,Stilpnia cyanoptera,"Stilpnia cyanoptera (Swainson, 1834)",,Magdalena,11.097985,-74.078637,2025-03-05 11:25:00,5.0,3.0,2025.0,HUMAN_OBSERVATION
Apodiformes,Trochilidae,Thalurania,Thalurania colombica,"Thalurania colombica (Bourcier, 1843)",,Magdalena,11.096821,-74.069553,2025-05-31 07:06:00,31.0,5.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Thraupis,Thraupis palmarum,"Thraupis palmarum (Wied-Neuwied, 1821)",,Magdalena,11.240355,-74.211023,2025-10-11 07:24:00,11.0,10.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Egretta,Egretta thula,"Egretta thula (Molina, 1782)",,Atlántico,10.989363,-74.960658,2025-03-15 13:53:00,15.0,3.0,2025.0,HUMAN_OBSERVATION
Apodiformes,Trochilidae,Chrysuronia,Chrysuronia coeruleogularis,"Chrysuronia coeruleogularis (Gould, 1851)",,Atlántico,10.969745,-74.784821,,30.0,7.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Pelecanidae,Pelecanus,Pelecanus occidentalis,"Pelecanus occidentalis Linnaeus, 1766",,Magdalena,11.299366,-74.151791,2025-10-01 13:02:00,1.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Volatinia,Volatinia jacarina,"Volatinia jacarina (Linnaeus, 1766)",,La Guajira,11.278377,-73.124372,2025-03-02 08:30:00,2.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Tersina,Tersina viridis,"Tersina viridis (Illiger, 1811)",,Magdalena,9.82558,-74.264105,,20.0,3.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Threskiornithidae,Theristicus,Theristicus caudatus,"Theristicus caudatus (Boddaert, 1783)",,Córdoba,8.329017,-75.215622,2025-09-28 10:11:00,28.0,9.0,2025.0,HUMAN_OBSERVATION
Charadriiformes,Charadriidae,Vanellus,Vanellus chilensis,"Vanellus chilensis (Molina, 1782)",,Magdalena,11.225395,-74.186335,2025-12-04 22:13:00,4.0,12.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Fringillidae,Euphonia,Euphonia laniirostris,"Euphonia laniirostris d'Orbigny & Lafresnaye, 1837",,Magdalena,11.143274,-74.111108,2025-10-28 09:22:00,28.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Saltator,Saltator striatipectus,"Saltator striatipectus Lafresnaye, 1847",,Magdalena,11.108691,-74.091342,,12.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Thraupis,Thraupis palmarum,"Thraupis palmarum (Wied-Neuwied, 1821)",,Sucre,9.164038,-75.052847,,16.0,12.0,2025.0,HUMAN_OBSERVATION
Gruiformes,Aramidae,Aramus,Aramus guarauna,"Aramus guarauna (Linnaeus, 1766)",,Magdalena,9.316944,-74.419757,2025-03-09 21:54:00,9.0,3.0,2025.0,HUMAN_OBSERVATION
Anseriformes,Anatidae,Dendrocygna,Dendrocygna autumnalis,"Dendrocygna autumnalis (Linnaeus, 1758)",,Bolívar,10.539972,-75.46888,,4.0,7.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Cardinalidae,Cardinalis,Cardinalis phoeniceus,"Cardinalis phoeniceus Bonaparte, 1838",,La Guajira,11.207056,-73.443827,2025-06-04 07:51:00,4.0,6.0,2025.0,HUMAN_OBSERVATION
Trogoniformes,Trogonidae,Trogon,Trogon personatus,"Trogon personatus Gould, 1842",,Magdalena,11.095595,-74.075387,2025-05-31 09:40:00,31.0,5.0,2025.0,HUMAN_OBSERVATION
Falconiformes,Falconidae,Caracara,Caracara plancus,"Caracara plancus cheriway (Jacquin, 1784)",,Magdalena,11.225308,-74.187745,,4.0,12.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Tyrannidae,Pitangus,Pitangus sulphuratus,"Pitangus sulphuratus (Linnaeus, 1766)",,Cesar,10.418251,-73.248777,2025-10-13 15:17:00,13.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thamnophilidae,Sakesphorus,Sakesphorus canadensis,"Sakesphorus canadensis (Linnaeus, 1766)",,La Guajira,11.278377,-73.124372,2025-03-02 07:51:00,2.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Cardinalidae,Cardinalis,Cardinalis phoeniceus,"Cardinalis phoeniceus Bonaparte, 1838",,La Guajira,11.476005,-73.098598,2025-03-19 08:51:00,19.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Passerellidae,Zonotrichia,Zonotrichia capensis,"Zonotrichia capensis (P.L.S.Müller, 1776)",,Magdalena,11.108117,-74.047806,,10.0,3.0,2025.0,HUMAN_OBSERVATION
Charadriiformes,Charadriidae,Charadrius,Charadrius semipalmatus,"Charadrius semipalmatus Bonaparte, 1825",,Magdalena,11.256025,-73.786705,2025-02-26 14:37:00,26.0,2.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columbina,Columbina squammata,"Columbina squammata (R.Lesson, 1831)",,Atlántico,10.767982,-74.803503,2025-02-23 10:01:00,23.0,2.0,2025.0,HUMAN_OBSERVATION
Columbiformes,Columbidae,Columbina,Columbina talpacoti,"Columbina talpacoti (Temminck, 1810)",,Magdalena,11.200651,-74.228353,2025-02-24 09:13:00,24.0,2.0,2025.0,HUMAN_OBSERVATION
Charadriiformes,Haematopodidae,Haematopus,Haematopus palliatus,"Haematopus palliatus Temminck, 1820",,La Guajira,11.388865,-73.09453,,2.0,3.0,2025.0,HUMAN_OBSERVATION
Piciformes,Bucconidae,Hypnelus,Hypnelus ruficollis,"Hypnelus ruficollis (Wagler, 1829)",,La Guajira,11.251157,-73.565365,2025-02-20 19:19:00,20.0,2.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Threskiornithidae,Eudocimus,Eudocimus ruber,"Eudocimus ruber (Linnaeus, 1758)",,La Guajira,11.420395,-73.091384,2025-06-23 10:03:00,23.0,6.0,2025.0,HUMAN_OBSERVATION
Coraciiformes,Momotidae,Momotus,Momotus subrufescens,"Momotus subrufescens P.L.Sclater, 1853",,Magdalena,11.152684,-74.110712,,20.0,1.0,2026.0,HUMAN_OBSERVATION
Coraciiformes,Momotidae,Momotus,Momotus subrufescens,"Momotus subrufescens P.L.Sclater, 1853",,Magdalena,11.143656,-74.124321,2025-02-25 12:46:00,25.0,2.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Ardeidae,Nyctanassa,Nyctanassa violacea,"Nyctanassa violacea (Linnaeus, 1758)",,Sucre,9.774816,-75.64381,,27.0,1.0,2025.0,HUMAN_OBSERVATION
Piciformes,Ramphastidae,Pteroglossus,Pteroglossus torquatus,"Pteroglossus torquatus nuchalis Cabanis, 1862",,Magdalena,11.238394,-73.740874,,31.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Troglodytidae,Campylorhynchus,Campylorhynchus nuchalis,"Campylorhynchus nuchalis Cabanis, 1847",,Atlántico,10.963657,-74.734827,2025-05-28 08:37:00,28.0,5.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Tyrannidae,Contopus,Contopus cooperi,"Contopus cooperi (Nuttall, 1831)",,Magdalena,11.083592,-74.073427,,9.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Psarocolius,Psarocolius decumanus,"Psarocolius decumanus (Pallas, 1769)",,Magdalena,11.088112,-74.159463,2025-03-15 08:49:00,15.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Corvidae,Cyanocorax,Cyanocorax affinis,"Cyanocorax affinis Pelzeln, 1856",,Bolívar,10.154083,-75.685834,,19.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Furnariidae,Synallaxis,Synallaxis candei,"Synallaxis candei Orbigny & Lafresnaye, 1838",,La Guajira,11.306463,-73.110925,2025-09-11 09:06:00,11.0,9.0,2025.0,HUMAN_OBSERVATION
Accipitriformes,Accipitridae,Rostrhamus,Rostrhamus sociabilis,"Rostrhamus sociabilis (Vieillot, 1817)",,Bolívar,10.540056,-75.468401,,7.0,8.0,2025.0,HUMAN_OBSERVATION
Pelecaniformes,Threskiornithidae,Eudocimus,Eudocimus albus,"Eudocimus albus (Linnaeus, 1758)",,La Guajira,11.534105,-73.155521,2025-03-20 09:28:00,20.0,3.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Icterus,Icterus chrysater,"Icterus chrysater (Lesson, 1844)",,Magdalena,11.089197,-74.079788,2025-10-29 10:00:00,29.0,10.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Tyrannidae,Tyrannus,Tyrannus melancholicus,"Tyrannus melancholicus Vieillot, 1819",,Bolívar,10.394512,-75.559053,,7.0,2.0,2026.0,HUMAN_OBSERVATION
Passeriformes,Troglodytidae,Troglodytes,Troglodytes musculus,"Troglodytes musculus J.F.Naumann, 1823",,Córdoba,8.789065,-75.862691,,17.0,9.0,2025.0,HUMAN_OBSERVATION
Psittaciformes,Psittacidae,Aratinga,Aratinga pertinax,"Eupsittula pertinax (Linnaeus, 1758)",,Bolívar,10.422982,-75.54715,2025-01-14 09:34:00,14.0,1.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Tangara,Tangara gyrola,"Tangara gyrola (Linnaeus, 1758)",,Magdalena,11.097335,-74.077836,2025-02-22 19:08:00,22.0,2.0,2025.0,HUMAN_OBSERVATION
Ciconiiformes,Ciconiidae,Mycteria,Mycteria americana,"Mycteria americana Linnaeus, 1758",,Sucre,8.673507,-75.136879,,7.0,2.0,2026.0,HUMAN_OBSERVATION
Passeriformes,Icteridae,Quiscalus,Quiscalus lugubris,"Quiscalus lugubris Swainson, 1838",,Bolívar,10.427575,-75.550637,,22.0,1.0,2026.0,HUMAN_OBSERVATION
Passeriformes,Tyrannidae,Pitangus,Pitangus sulphuratus,"Pitangus sulphuratus (Linnaeus, 1766)",,Atlántico,11.010799,-74.797944,,5.0,11.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Tersina,Tersina viridis,"Tersina viridis (Illiger, 1811)",,Magdalena,11.084308,-74.081779,,7.0,2.0,2025.0,HUMAN_OBSERVATION
Apodiformes,Trochilidae,Chalybura,Chalybura buffonii,"Chalybura buffonii (R.Lesson, 1832)",,Magdalena,11.147134,-74.124204,,30.0,7.0,2025.0,HUMAN_OBSERVATION
Passeriformes,Troglodytidae,Troglodytes,Troglodytes musculus,"Troglodytes musculus J.F.Naumann, 1823",,Magdalena,11.152691,-74.110681,,20.0,1.0,2026.0,HUMAN_OBSERVATION
Passeriformes,Thraupidae,Loriotus,Loriotus luctuosus,"Loriotus luctuosus (d'Orbigny & Lafresnaye, 1837)",,Magdalena,11.113528,-74.097797,2025-10-29 08:40:00,29.0,10.0,2025.0,HUMAN_OBSERVATION
Coraciiformes,Alcedinidae,Megaceryle,Megaceryle torquata,"Megaceryle torquata (Linnaeus, 1766)",,Atlántico,11.033003,-74.848668,2025-08-24 16:41:00,24.0,8.0,2025.0,HUMAN_OBSERVATION
